uri,label_de,label_es
https://d-nb.info/gnd/4585308-3,Widemhof,Widemhof
https://d-nb.info/gnd/4386586-0,Widerhaken,Barba
https://d-nb.info/gnd/4065933-1,Widerklage,Demanda reconvencional
https://d-nb.info/gnd/4191551-3,Widerlager,Estribo
https://d-nb.info/gnd/4524008-5,Widerlegbarkeit,Refutabilidad
https://d-nb.info/gnd/4189801-1,Widerlegung,Refutación
https://d-nb.info/gnd/4534456-5,Widerlegungsvollständigkeit,Completitud de la refutación
https://d-nb.info/gnd/4334354-5,Widerrechtliche Entnahme,Extracción ilícita
https://d-nb.info/gnd/4133584-3,Widerruf,Revocación
https://d-nb.info/gnd/7594665-8,Widerrufsrecht,Derecho de revocación
https://d-nb.info/gnd/4315077-9,Widerrufsvorbehalt,Reserva de revocación
https://d-nb.info/gnd/4195009-4,Widerspiegelungstheorie,Teoría del reflejo
https://d-nb.info/gnd/4124464-3,Widersprechen,Contradecir
https://d-nb.info/gnd/4189802-3,Widerspruch,Recurso
https://d-nb.info/gnd/4212029-9,Widerspruchsbescheid,Resolución sobre la oposición
https://d-nb.info/gnd/4189803-5,Widerspruchsfreiheit,Ausencia de contradicción
https://d-nb.info/gnd/4368285-6,Widerspruchsklage,Demanda de oposición
https://d-nb.info/gnd/4189805-9,Widerspruchsverfahren,Procedimiento de recurso
https://d-nb.info/gnd/4079262-6,Widerstand,resistencia
https://d-nb.info/gnd/4128466-5,Widerstand <Elektrotechnik>,Resistencia
https://d-nb.info/gnd/4193190-7,Widerstand <Motiv>,Resistencia
https://d-nb.info/gnd/4065938-0,Widerstand <Psychologie>,Resistencia
https://d-nb.info/gnd/7502101-8,Widerstand gegen den Nationalsozialismus,Resistencia contra el nacionalsocialismo
https://d-nb.info/gnd/4189806-0,Widerstand gegen die Staatsgewalt,Resistencia contra la autoridad estatal
https://d-nb.info/gnd/4189807-2,Widerstand gegen Vollstreckungsbeamte,Resistencia contra agentes de la ejecución
https://d-nb.info/gnd/4274668-1,Widerstandsarteriole,Arteriola de resistencia
https://d-nb.info/gnd/4433444-8,Widerstandsbeiwert,Coeficiente de resistencia
https://d-nb.info/gnd/4014202-4,Widerstandserwärmung,Calentamiento por resistencia
https://d-nb.info/gnd/4189809-6,Widerstandsgefäß,Vaso de resistencia
https://d-nb.info/gnd/4403038-1,Widerstandsgruppe,Grupo de resistencia
https://d-nb.info/gnd/4332293-1,Widerstandsgruppe Herbert Baum,Grupo de resistencia Herbert Baum
https://d-nb.info/gnd/4257820-6,Widerstandskämpfer,miembro de la resistencia
https://d-nb.info/gnd/1054403279,Widerstandskämpfer <Motiv>,Combatiente de la resistencia
https://d-nb.info/gnd/4687715-0,Widerstandskämpferin,militante de la resistencia
https://d-nb.info/gnd/1065273789,Widerstandslöten,Soldadura fuerte por resistencia
https://d-nb.info/gnd/4189810-2,Widerstandsmessung,Medición de la resistencia
https://d-nb.info/gnd/4189811-4,Widerstandsnetzwerk,Red de resistencia
https://d-nb.info/gnd/4189812-6,Widerstandsofen,Horno de resistencia
https://d-nb.info/gnd/4189813-8,Widerstandspressschweißen,Soldadura por resistencia a presión
https://d-nb.info/gnd/4189815-1,Widerstandsrecht,Derecho de resistencia
https://d-nb.info/gnd/4847867-2,Widerstandsrecht <Motiv>,Derecho de resistencia
https://d-nb.info/gnd/4189816-3,Widerstandsschweißen,Soldadura por resistencia
https://d-nb.info/gnd/4189817-5,Widerstandsthermometer,Termómetro de resistencia
https://d-nb.info/gnd/4189818-7,Widerstandstransformation,Transformación de resistencia
https://d-nb.info/gnd/4285213-4,Widerstandsverfahren,Método de resistencia
https://d-nb.info/gnd/4210098-7,Widerstandsverminderung,Reducción de la resistencia
https://d-nb.info/gnd/4189819-9,Widerstoss,Contragolpe
https://d-nb.info/gnd/4214766-9,Widerstreitende Steuerfestsetzung,Liquidación tributaria contradictoria
https://d-nb.info/gnd/4655070-7,Widertonmoos,Musgo de Widerton
https://d-nb.info/gnd/4532318-5,Widget,Widget
https://d-nb.info/gnd/4189820-5,Widmannstättensche Figur,Figura de Widmanstätten
https://d-nb.info/gnd/4133737-2,Widmung,Dedicatorias
https://d-nb.info/gnd/4199383-4,Widmungsänderung,Modificación de la afectación
https://d-nb.info/gnd/4416834-2,Widmungsblatt,Hoja de afectación
https://d-nb.info/gnd/4202126-1,Widmungsgedicht,Poema de dedicatoria
https://d-nb.info/gnd/4540661-3,wie,cómo
https://d-nb.info/gnd/7555006-4,Wiechquaeskeck,Wiechquaeskeck
https://d-nb.info/gnd/4384159-4,Wiedehopf,Abubilla
https://d-nb.info/gnd/102394149X,Wiedehopf <Motiv>,Abubilla
https://d-nb.info/gnd/1351015893,Wiedenbrück / Jubiläum <2002>,Wiedenbrück / aniversario
https://d-nb.info/gnd/4510019-6,Wiederanlage,Reinversión
https://d-nb.info/gnd/4496502-3,"Wiederau <Rochlitz, Motiv>",Wiederau
https://d-nb.info/gnd/4079268-7,Wiederaufarbeitung,Reelaboración
https://d-nb.info/gnd/4122413-9,Wiederaufarbeitungsanlage,Instalación de reelaboración
https://d-nb.info/gnd/4065958-6,Wiederaufbau,Reconstrucción
https://d-nb.info/gnd/4487119-3,Wiederaufbau <Motiv>,Reconstrucción
https://d-nb.info/gnd/4189823-0,Wiederaufnahme,Reapertura
https://d-nb.info/gnd/4189824-2,Wiederaufnahmeverfahren,Procedimiento de reapertura
https://d-nb.info/gnd/4446615-8,Wiederaufnahmeverfahren zuungunsten des Angeklagten,Procedimiento de reapertura en perjuicio del acusado
https://d-nb.info/gnd/4306880-7,Wiederaustrieb,Rebrote
https://d-nb.info/gnd/4480322-9,Wiederbegegnung,Reencuentro
https://d-nb.info/gnd/4548672-4,Wiederbegegnung <Motiv>,Reencuentro
https://d-nb.info/gnd/4065960-4,Wiederbelebung,Reanimación
https://d-nb.info/gnd/1381182488,Wiederbelebung <Motiv>,Reanimación
https://d-nb.info/gnd/4331642-6,Wiederbeschaffung,Reposición
https://d-nb.info/gnd/4189825-4,Wiederbeschaffungskosten,Costes de reposición
https://d-nb.info/gnd/4065962-8,Wiederbewaffnung,Rearmo
https://d-nb.info/gnd/4794605-2,Wiedereinbringung <Politik>,Reincorporación
https://d-nb.info/gnd/4266686-7,Wiedereinbürgerung <Biologie>,Renaturalización
https://d-nb.info/gnd/4417135-3,Wiedereinrichter,Reinstalador
https://d-nb.info/gnd/4191553-7,Wiedereinsetzung in den vorigen Stand,Restitución del plazo procesal
https://d-nb.info/gnd/4203335-4,Wiedereinstellung,Readmisión
https://d-nb.info/gnd/4189827-8,Wiedereintritt,reingreso
https://d-nb.info/gnd/4189829-1,Wiedereintrittskörper,cuerpo de reentrada
https://d-nb.info/gnd/4189830-8,Wiedererkennen,reconocimiento
https://d-nb.info/gnd/4219210-9,Wiedererkennen <Motiv>,reconocimiento
https://d-nb.info/gnd/4377721-1,Wiedererrichtung,Reconstrucción
https://d-nb.info/gnd/4307284-7,Wiedererscheinen Christi im Ätherischen,reaparición de Cristo en el etérico
https://d-nb.info/gnd/4189832-1,Wiedererwärmungsriss,grieta por recalentamiento
https://d-nb.info/gnd/4758266-2,Wiedererwerb,readquisición
https://d-nb.info/gnd/4391623-5,Wiederfinden,Recuperar
https://d-nb.info/gnd/7565965-7,Wiederfinden <Motiv>,reencuentro
https://d-nb.info/gnd/1133039057,Wiedergabeliste,lista de reproducción
https://d-nb.info/gnd/4117645-5,Wiedergabetechnik,técnica de reproducción
https://d-nb.info/gnd/4195098-7,Wiedergänger,aparecido
https://d-nb.info/gnd/4125295-0,Wiedergeburt,renacimiento
https://d-nb.info/gnd/4189833-3,Wiedergeburt <Motiv>,Renacimiento
https://d-nb.info/gnd/4278385-9,Wiedergefundene Schwester,hermana reencontrada
https://d-nb.info/gnd/4509927-3,Wiedergründung,refundación
https://d-nb.info/gnd/4136959-2,Wiedergutmachung,Reparación
https://d-nb.info/gnd/7697610-5,Wiedergutmachung <Motiv>,reparación
https://d-nb.info/gnd/4331125-8,Wiederherbeigeschaffte Sache,objeto recuperado
https://d-nb.info/gnd/4352570-2,Wiederherstellung,Recuperación
https://d-nb.info/gnd/4177289-1,Wiederherstellung <Informatik>,restauración
https://d-nb.info/gnd/4065971-9,Wiederherstellungschirurgie,cirugía reconstructiva
https://d-nb.info/gnd/4448044-1,Wiederholte Stichprobennahme,muestreo repetido
https://d-nb.info/gnd/4235037-2,Wiederholteil,parte repetida
https://d-nb.info/gnd/4065972-0,Wiederholung,Repetición (Retórica)
https://d-nb.info/gnd/4998165-1,Wiederholung <Motiv>,repetición
https://d-nb.info/gnd/4189834-5,Wiederholungsgefahr,riesgo de reincidencia
https://d-nb.info/gnd/4330570-2,Wiederholungsgenauigkeit,repetibilidad
https://d-nb.info/gnd/4255931-5,Wiederholungsgruppe,grupo de repetición
https://d-nb.info/gnd/4133618-5,Wiederholungsmarke,marca de repetición
https://d-nb.info/gnd/4471519-5,Wiederholungsmessung,medición repetida
https://d-nb.info/gnd/4189836-9,Wiederholungszählung,recuento repetido
https://d-nb.info/gnd/4065976-8,Wiederholungszwang,compulsión a repetir
https://d-nb.info/gnd/4451008-1,Wiederinbetriebnahme,repuesta en servicio
https://d-nb.info/gnd/4771099-8,Wiederkauen,rumiar
https://d-nb.info/gnd/4189838-2,Wiederkauf,recompra
https://d-nb.info/gnd/4189837-0,Wiederkäuer,Rumiantes
https://d-nb.info/gnd/4358011-7,Wiederkäuermagen,estómago de los rumiantes
https://d-nb.info/gnd/4065982-3,Wiederkehrende Bezüge,ingresos recurrentes
https://d-nb.info/gnd/4485686-6,Wiederkehrende Leistung,prestación recurrente
https://d-nb.info/gnd/4427911-5,Wiederkehrender Zustand,estado recurrente
https://d-nb.info/gnd/1381521215,Wiederkehrsatz,tasa de recurrencia
https://d-nb.info/gnd/4189839-4,Wiederkehrschuldverhältnis,relación obligatoria recurrente
https://d-nb.info/gnd/4323206-1,Wiederladen,recarga
https://d-nb.info/gnd/4189840-0,Wiedertaufe,rebautismo
https://d-nb.info/gnd/4138957-8,Wiedervereinigung,reunificación
https://d-nb.info/gnd/4243773-8,"Wiedervereinigung <Deutschland, Motiv>",reunificación
https://d-nb.info/gnd/4235034-7,Wiedervereinigung <Deutschland>,Alemania--Historia--1990 (Unificación)
https://d-nb.info/gnd/4612234-5,Wiedervereinigung <Deutschland> / Jubiläum <1999>,reunificación / aniversario
https://d-nb.info/gnd/4267091-3,Wiedervereinigungsgebot,mandato de reunificación
https://d-nb.info/gnd/7504414-6,Wiedervereinigungspolitik,política de reunificación
https://d-nb.info/gnd/4127545-7,Wiederverheiratung,nuevo matrimonio
https://d-nb.info/gnd/1214190391,Wiederverheiratung <Motiv>,nuevo matrimonio
https://d-nb.info/gnd/4129648-5,Wiederverheiratungsklausel,cláusula de nuevo matrimonio
https://d-nb.info/gnd/7577274-7,Wiederverkauf,reventa
https://d-nb.info/gnd/4752398-0,Wiederverkäufermarkt,mercado de distribuidores
https://d-nb.info/gnd/4809371-3,Wiederverlautbarung,republicación
https://d-nb.info/gnd/4529395-8,Wiedervernässung,rehumectación
https://d-nb.info/gnd/4240291-8,Wiederverwendung,Reutilización
https://d-nb.info/gnd/106740936X,Wiederverwendung <Motiv>,reutilización
https://d-nb.info/gnd/7647008-8,Wiegand-Antiqua,Wiegand-Antiqua
https://d-nb.info/gnd/4189843-6,Wiege,balanza
https://d-nb.info/gnd/1124370471,Wiege <Motiv>,balanza
https://d-nb.info/gnd/1331704014,Wiegemeister,maestro de pesaje
https://d-nb.info/gnd/1285447832,Wiegemesser,cuchillo de pesar
https://d-nb.info/gnd/4631444-1,wiegen <Wort>,pesar
https://d-nb.info/gnd/7745207-0,Wiegenbogen,arco de cuna
https://d-nb.info/gnd/4189844-8,Wiegenlied,Canciones de cuna
https://d-nb.info/gnd/1113682744,Wiehenvenator albati,Wiehenvenator albati
https://d-nb.info/gnd/7647011-8,Wieland <Druckschrift>,Wieland
https://d-nb.info/gnd/4402928-7,Wielandieae,Wielandieae
https://d-nb.info/gnd/4204562-9,Wielandsage,leyenda de Wieland
https://d-nb.info/gnd/1133034810,Wielandt-Untergruppe,subgrupo de Wielandt
https://d-nb.info/gnd/4338102-9,Wielbark-Kultur,cultura de Wielbark
https://d-nb.info/gnd/7704102-1,Wien / Heldenplatz <Motiv>,Viena / Heldenplatz
https://d-nb.info/gnd/7639496-7,Wien / Omnibuslinie 13A <Motiv>,Viena / línea de autobús 13A
https://d-nb.info/gnd/4278488-8,Wien / Putsch <1919>,Viena / golpe de Estado
https://d-nb.info/gnd/4127208-0,Wien / Ringstraße <Motiv>,Viena / Ringstraße
https://d-nb.info/gnd/7857406-7,Wien / Strudlhofstiege <Motiv>,Viena / escalinata Strudlhof
https://d-nb.info/gnd/4802538-0,"Wien <Fluss, Motiv>",Viena
https://d-nb.info/gnd/4131487-6,Wien <Motiv>,Viena
https://d-nb.info/gnd/4209308-9,"Wien <Region, Motiv>",Viena
https://d-nb.info/gnd/1130534219,Wien-Effekt,efecto Wien
https://d-nb.info/gnd/4814274-8,Wien-Liesing / Jubiläum <1953>,Viena-Liesing / aniversario
https://d-nb.info/gnd/1037329791,Wien-Museum Karlsplatz <Motiv>,Museo de Viena Karlsplatz
https://d-nb.info/gnd/4709439-4,Wien-Raab <Lokomotive>,Viena-Raab
https://d-nb.info/gnd/4791346-0,Wien-Schönbrunn / Konferenzen von Schönbrunn <1864>,Viena-Schönbrunn / Conferencias de Schönbrunn
https://d-nb.info/gnd/4400533-7,Wiener Aktionismus,accionismo vienés
https://d-nb.info/gnd/4796721-3,Wiener Bild,imagen vienesa
https://d-nb.info/gnd/1068082739,Wiener Fürstentag,Día de los Príncipes de Viena
https://d-nb.info/gnd/7647015-5,Wiener Grotesk,grotesco vienés
https://d-nb.info/gnd/4189851-5,Wiener Klassik,clasicismo vienés
https://d-nb.info/gnd/1038036755,Wiener Kongress <Motiv>,Congreso de Viena
https://d-nb.info/gnd/4079286-9,Wiener Kreis,Círculo de Viena
https://d-nb.info/gnd/4578144-8,Wiener Mechanik,mecánica vienesa
https://d-nb.info/gnd/1348379871,Wiener Moderne,modernidad vienesa
https://d-nb.info/gnd/4814296-7,Wiener Neustadt / Jubiläum <1994>,Wiener Neustadt / aniversario
https://d-nb.info/gnd/4802539-2,Wiener Neustadt <Motiv>,Wiener Neustadt
https://d-nb.info/gnd/107630303X,Wiener Neustädter Blutgericht,Tribunal de Sangre de Wiener Neustadt
https://d-nb.info/gnd/1161626247,Wiener Oktoberaufstand,levantamiento de octubre de Viena
https://d-nb.info/gnd/1234430517,Wiener Operation,Operación Viena
https://d-nb.info/gnd/4811407-8,Wiener Partie,partida vienesa
https://d-nb.info/gnd/7504659-3,Wiener Pfennig,penique vienés
https://d-nb.info/gnd/4143443-2,Wiener Porzellan,porcelana vienesa
https://d-nb.info/gnd/4189855-2,Wiener Schule <Dialektologie>,escuela vienesa
https://d-nb.info/gnd/4442290-8,Wiener Schule <Ethnologie>,escuela vienesa
https://d-nb.info/gnd/1285299590,Wiener Schule <Geografie>,escuela vienesa
https://d-nb.info/gnd/4189856-4,Wiener Schule <Kunstgeschichte>,escuela vienesa
https://d-nb.info/gnd/4189857-6,Wiener Schule <Malerei>,escuela vienesa
https://d-nb.info/gnd/4189858-8,Wiener Schule <Medizin>,escuela vienesa
https://d-nb.info/gnd/4189861-8,"Wiener Schule <Musik, 1730-1780>",escuela vienesa
https://d-nb.info/gnd/4189860-6,Wiener Schule <Musik>,escuela vienesa
https://d-nb.info/gnd/4189863-1,Wiener Schule <Tiefenpsychologie>,escuela vienesa
https://d-nb.info/gnd/4140691-6,Wiener Schule <Wirtschaftswissenschaften>,escuela vienesa
https://d-nb.info/gnd/7551205-1,Wiener Sessel,silla vienesa
https://d-nb.info/gnd/7754035-9,Wiener Volkstheater,teatro popular vienés
https://d-nb.info/gnd/4189864-3,Wiener Walzer,vals vienés
https://d-nb.info/gnd/4484905-9,Wiener Walzer <Motiv>,vals vienés
https://d-nb.info/gnd/1198878495,Wiener Werkstattpreis,Premio de Talleres de Viena
https://d-nb.info/gnd/4352663-9,Wiener Würstchen,salchicha vienesa
https://d-nb.info/gnd/4189869-2,Wiener-Algebra,álgebra de Wiener
https://d-nb.info/gnd/1337911216,Wiener-Chaos-Zerlegung,descomposición caótica de Wiener
https://d-nb.info/gnd/4283943-9,Wiener-Festwochen-Preis für Plastik,Premio de las Semanas Festivas de Viena de Escultura
https://d-nb.info/gnd/1192696190,Wiener-Filter,filtro de Wiener
https://d-nb.info/gnd/4128926-2,Wiener-Hopf-Faktorisierung,factorización de Wiener-Hopf
https://d-nb.info/gnd/4189866-7,Wiener-Hopf-Gleichung,ecuación de Wiener-Hopf
https://d-nb.info/gnd/4189867-9,Wiener-Integral,integral de Wiener
https://d-nb.info/gnd/4189868-0,Wiener-Itô-Integral,integral de Wiener-Itô
https://d-nb.info/gnd/4465245-8,Wiener-Keim,semilla de Wiener
https://d-nb.info/gnd/4492182-2,Wiener-Lévy-Satz,teorema de Wiener-Lévy
https://d-nb.info/gnd/4591844-2,Wiener-Maß,medida de Wiener
https://d-nb.info/gnd/4189870-9,Wiener-Prozess,proceso de Wiener
https://d-nb.info/gnd/4189871-0,Wiener-Raum,espacio de Wiener
https://d-nb.info/gnd/4125254-8,Wienerlied,canción vienesa
https://d-nb.info/gnd/4767154-3,"Wienerwald <Mittelgebirge, Motiv>",Bosque de Viena
https://d-nb.info/gnd/4577544-8,Wiental <Motiv>,valle del Wien
https://d-nb.info/gnd/4499952-5,"Wiepersdorf <Jüterbog, Motiv>",Wiepersdorf
https://d-nb.info/gnd/7654119-8,Wiershausen <Hann. Münden> / Jubiläum <1990>,Wiershausen / aniversario
https://d-nb.info/gnd/4545831-5,Wiesbaden <Motiv>,Wiesbaden
https://d-nb.info/gnd/7533371-5,"Wiesbaden <Schiff, 1915-1916>",Wiesbaden
https://d-nb.info/gnd/4066052-7,Wiese,prado
https://d-nb.info/gnd/4484869-9,Wiese <Motiv>,prado
https://d-nb.info/gnd/4297540-2,Wiesel <Panzer>,comadreja
https://d-nb.info/gnd/7528940-4,"Wiesel <Zoologie, Motiv>",comadreja
https://d-nb.info/gnd/4189872-2,Wiesel <Zoologie>,comadreja
https://d-nb.info/gnd/4366066-6,Wieselartige,mustélidos
https://d-nb.info/gnd/1071998951,Wieselburger Kultur,cultura de Wieselburg
https://d-nb.info/gnd/4489573-2,Wieselmeerschweinchen,cobaya comadreja
https://d-nb.info/gnd/7848539-3,"Wiesen <Staffelstein, Motiv>",prados
https://d-nb.info/gnd/7764530-3,Wiesen-Gelbstern,estrella amarilla de prado
https://d-nb.info/gnd/4469381-3,Wiesen-Glockenblume,campánula de prado
https://d-nb.info/gnd/1268649449,Wiesen-Schaumkraut,berro de prado
https://d-nb.info/gnd/112725071X,Wiesen-Stäubling,pedo de lobo de prado
https://d-nb.info/gnd/4756424-6,Wiesen-Storchschnabel,geranio de prado
https://d-nb.info/gnd/7521842-2,Wiesen-Witwenblume,viuda de prado
https://d-nb.info/gnd/7746120-4,Wiesenalant,énula de prado
https://d-nb.info/gnd/4809881-4,Wiesenauer Miniaturschwein,cerdo miniatura de Wiesenau
https://d-nb.info/gnd/4512696-3,Wiesenbrüter,ave nidificante de pradera
https://d-nb.info/gnd/1169162681,Wiesenchampignon,champiñón de prado
https://d-nb.info/gnd/4350525-9,Wiesenflockenblume,aciano de prado
https://d-nb.info/gnd/4189874-6,Wiesenfuchsschwanzgras,cola de zorro de prado
https://d-nb.info/gnd/4227441-2,Wiesenhafer,avena de prado
https://d-nb.info/gnd/4555879-6,Wiesenhornklee,zulla de prado
https://d-nb.info/gnd/4417935-2,Wiesenhummel,abejorro de prado
https://d-nb.info/gnd/4329380-3,Wiesenkerbel,perifollo de prado
https://d-nb.info/gnd/4189875-8,Wiesenknäuelgras,dáctilo de prado
https://d-nb.info/gnd/1169339751,Wiesenknopf,pimpinela
https://d-nb.info/gnd/4289695-2,Wiesenkorallen,corales de prado
https://d-nb.info/gnd/4606473-4,Wiesenlabkraut,galio de prado
https://d-nb.info/gnd/4189877-1,Wiesenlieschgras,fleo de prado
https://d-nb.info/gnd/4136388-7,Wiesenlöwenzahn,diente de león de prado
https://d-nb.info/gnd/7529324-9,Wiesenlöwenzahn <Motiv>,diente de león de prado
https://d-nb.info/gnd/4409851-0,Wiesenmahd,siega de prado
https://d-nb.info/gnd/1379449596,Wiesenmari,Wiesenmari
https://d-nb.info/gnd/1137862254,Wiesenotter,víbora de prado
https://d-nb.info/gnd/4066058-8,Wiesenpflanzen,plantas de prado
https://d-nb.info/gnd/4189878-3,Wiesenpieper,bisbita de prado
https://d-nb.info/gnd/4430983-1,Wiesenpippau,pippau de prado
https://d-nb.info/gnd/4328685-9,Wiesenraute,ruda de prado
https://d-nb.info/gnd/106427546X,Wiesenrauten-Goldeule,polilla dorada de la ruda de prado
https://d-nb.info/gnd/104603118X,Wiesenrauten-Kapselspanner,geómetra de cápsulas de la ruda de prado
https://d-nb.info/gnd/4189879-5,Wiesenrispengras,Poa de los prados
https://d-nb.info/gnd/4469107-5,Wiesensalbei,Salvia de los prados
https://d-nb.info/gnd/1278696628,Wiesenschaumzikade,Cigarrilla de los prados
https://d-nb.info/gnd/4750933-8,Wiesenschmätzer,Alcaudón de los prados
https://d-nb.info/gnd/4307092-9,Wiesenschnake,Tipúlido de los prados
https://d-nb.info/gnd/4189880-1,Wiesenschwingel,Festuca de los prados
https://d-nb.info/gnd/4378648-0,Wiesenschwingelanbau,Cultivo de festuca de los prados
https://d-nb.info/gnd/7549837-6,Wiesensiegwurz,Gladiolo de los prados
https://d-nb.info/gnd/1025178327,Wiesensteig <Motiv>,Sendero de los prados
https://d-nb.info/gnd/4657233-8,Wiesenwanze,Chinche de los prados
https://d-nb.info/gnd/4493589-4,Wiesenweihe,Aguilucho cenizo
https://d-nb.info/gnd/4272485-5,Wiesenwirtschaft,Economía de los prados
https://d-nb.info/gnd/4345990-0,Wietenbergkultur,Cultura de Wietenberg
https://d-nb.info/gnd/7646728-4,Wieynck-Fraktur,Fraktur de Wieynck
https://d-nb.info/gnd/1271905698,Wieynck-Gotisch,Gótica de Wieynck
https://d-nb.info/gnd/7645727-8,Wieynck-Kanzlei,Cancilleresca de Wieynck
https://d-nb.info/gnd/7646727-2,Wieynck-Kursiv,Cursiva de Wieynck
https://d-nb.info/gnd/4413923-8,wie̜c,wie̜c
https://d-nb.info/gnd/4126015-6,WIG-Schweißen,Soldadura TIG
https://d-nb.info/gnd/4550936-0,WIGAPLAN,WIGAPLAN
https://d-nb.info/gnd/4189881-3,Wigner-Effekt,Efecto Wigner
https://d-nb.info/gnd/4610538-4,Wigner-Gleichung,Ecuación de Wigner
https://d-nb.info/gnd/1374994235,Wigner-Halbkreisverteilung,Distribución semicircular de Wigner
https://d-nb.info/gnd/4258960-5,Wigner-Operator,Operador de Wigner
https://d-nb.info/gnd/4641021-1,Wigner-Verteilung,Distribución de Wigner
https://d-nb.info/gnd/7564909-3,Wigoltinger Handel,Comercio de Wigoltingen
https://d-nb.info/gnd/1041800428,Wii,Wii
https://d-nb.info/gnd/7597763-1,Wijnendale / Schlacht,Wijnendale / batalla
https://d-nb.info/gnd/4189882-5,Wik,Wik
https://d-nb.info/gnd/4679722-1,Wik Ngatara,Wik Ngatara
https://d-nb.info/gnd/4806885-8,Wiki,Wiki
https://d-nb.info/gnd/7732453-5,WikiLeaks,WikiLeaks
https://d-nb.info/gnd/7646735-1,Wiking <Druckschrift>,Vikingo
https://d-nb.info/gnd/7695265-4,Wiking <Marke>,Vikingo
https://d-nb.info/gnd/4066083-7,Wikinger,vikingo
https://d-nb.info/gnd/4460438-5,Wikinger <Motiv>,Vikingo
https://d-nb.info/gnd/1205809015,Wikingerbild,Imagen vikinga
https://d-nb.info/gnd/4281180-6,Wikingerschiff,Barco vikingo
https://d-nb.info/gnd/7729895-0,Wikingerschiff <Motiv>,Barco vikingo
https://d-nb.info/gnd/4831094-3,WikiTools,WikiTools
https://d-nb.info/gnd/4681368-8,Wikngandjara,Wikngandjara
https://d-nb.info/gnd/124454793X,Wiko VIEW5,Wiko VIEW5
https://d-nb.info/gnd/1244548081,Wiko VIEW5 Plus,Wiko VIEW5 Plus
https://d-nb.info/gnd/4222263-1,Wilāyat al-faqīh,Wilāyat al-faqīh
https://d-nb.info/gnd/7655774-1,Wilchingerhandel,Comercio de Wilchingen
https://d-nb.info/gnd/4337264-8,Wilcoxon-Rangsummentest,Prueba de suma de rangos de Wilcoxon
https://d-nb.info/gnd/4066089-8,Wild,Animales de caza
https://d-nb.info/gnd/4348129-2,Wild <Motiv>,Salvaje
https://d-nb.info/gnd/4728066-9,Wild arms 3,Wild arms 3
https://d-nb.info/gnd/4727790-7,Wild Card <Futurologie>,Wild Card
https://d-nb.info/gnd/1116301296,Wild Goose <Schiff>,Wild Goose
https://d-nb.info/gnd/4448144-5,Wild west show,Espectáculo del Oeste
https://d-nb.info/gnd/4066092-8,Wildbach,Arroyo de montaña
https://d-nb.info/gnd/4122414-0,Wildbacherosion,Erosión de torrentes de montaña
https://d-nb.info/gnd/4066094-1,Wildbachverbauung,Corrección de torrentes de montaña
https://d-nb.info/gnd/4486561-2,Wildbann,coto de caza
https://d-nb.info/gnd/7695518-7,Wildbart,barba silvestre
https://d-nb.info/gnd/1066672261,"Wildberg <Landkreis Calw, Motiv>",montaña salvaje
https://d-nb.info/gnd/4603748-2,Wildbestand,población de animales silvestres
https://d-nb.info/gnd/4127222-5,Wildbestandsermittlung,estimación de la población de animales silvestres
https://d-nb.info/gnd/4066097-7,Wildbeuter,caza y recolección
https://d-nb.info/gnd/7541797-2,Wildbienen,abejas silvestres
https://d-nb.info/gnd/4461757-4,Wildbiologie,biología de la fauna silvestre
https://d-nb.info/gnd/4522150-9,Wildbirne,peral silvestre
https://d-nb.info/gnd/4189884-9,Wildbret,carne de caza
https://d-nb.info/gnd/4792221-7,Wildcat Canyon Wilderness <Motiv>,Wildcat Canyon Wilderness
https://d-nb.info/gnd/4491465-9,Wilddichte,densidad de animales silvestres
https://d-nb.info/gnd/1098371933,Wilddurchlass,paso de fauna
https://d-nb.info/gnd/4189896-5,Wilde Frau,mujer salvaje
https://d-nb.info/gnd/4189886-2,Wilde Jagd,cacería salvaje
https://d-nb.info/gnd/4189887-4,Wilde Leute,Gente salvaje
https://d-nb.info/gnd/4487915-5,Wilde Malve,malva silvestre
https://d-nb.info/gnd/4315366-5,Wilde Möhre,zanahoria silvestre
https://d-nb.info/gnd/4135912-4,Wilde Tamarinde,tamarindo silvestre
https://d-nb.info/gnd/4665496-3,Wilde Weinrebe,vid silvestre
https://d-nb.info/gnd/4230129-4,Wildenten,patos silvestres
https://d-nb.info/gnd/4724008-8,Wildenten <Motiv>,patos silvestres
https://d-nb.info/gnd/4189889-8,Wilder,Wilder
https://d-nb.info/gnd/4117650-9,Wilder Mann,hombre salvaje
https://d-nb.info/gnd/4224607-6,Wilder Reis,arroz silvestre
https://d-nb.info/gnd/4189890-4,Wilder Streik,huelga salvaje
https://d-nb.info/gnd/4189183-1,Wilder Wasserbüffel,búfalo de agua salvaje
https://d-nb.info/gnd/4189891-6,Wilderei,furtivismo
https://d-nb.info/gnd/4655766-0,Wilderei <Motiv>,furtivismo
https://d-nb.info/gnd/4189892-8,Wilderer,furtivo
https://d-nb.info/gnd/4189894-1,Wilderer <Motiv>,furtivo
https://d-nb.info/gnd/4138096-4,Wildes Kind,Niños salvajes
https://d-nb.info/gnd/7593335-4,Wildes Kind <Motiv>,niño salvaje
https://d-nb.info/gnd/1099926238,WildFly,WildFly
https://d-nb.info/gnd/4130799-9,Wildfrucht,fruto silvestre
https://d-nb.info/gnd/4193695-4,Wildgans,oca salvaje
